--------------------------
Threads: 1 - Clientes: 80
174
43
44
43
50
45
44
43
43
43
44
44
44
43
43
44
44
46
44
43
44
44
43
45
46
45
45
43
44
44
44
44
44
42
45
43
44
44
43
44
44
43
44
43
47
43
44
43
43
44
44
44
44
44
45
44
44
44
44
44
43
43
44
48
44
43
43
46
43
42
44
45
44
44
43
43
45
45
44
43
