--------------------------
Threads: 1 - Clientes: 200
0.0
0.0
0.0
0.0
0.0
0.0
10.4
10.4
10.4
10.4
10.4
10.4
3.6
3.6
3.6
3.6
3.6
0.5
0.5
0.5
0.5
0.5
0.5
7.3
7.3
7.3
7.3
7.3
7.3
7.3
3.1
3.1
3.1
3.1
3.1
3.1
3.1
3.0
3.0
3.0
3.0
3.0
3.0
3.0
11.1
11.1
11.1
11.1
11.1
11.1
3.0
3.0
3.0
3.0
3.0
3.0
3.0
2.6
2.6
2.6
2.6
2.6
2.6
5.1
5.1
5.1
5.1
5.1
5.1
4.1
4.1
4.1
4.1
4.1
4.1
2.1
2.1
2.1
2.1
2.1
2.1
3.8
3.8
3.8
3.8
3.8
3.8
8.5
8.5
8.5
8.5
8.5
8.5
1.0
1.0
1.0
1.0
1.0
1.0
4.8
4.8
4.8
4.8
4.8
4.8
4.8
6.3
6.3
6.3
6.3
6.3
6.3
6.3
3.3
3.3
3.3
3.3
3.3
3.3
0.0
0.0
0.0
0.0
0.0
0.0
10.6
10.6
10.6
10.6
10.6
10.6
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.5
1.5
1.5
1.5
1.5
1.5
7.7
7.7
7.7
7.7
7.7
7.7
1.1
1.1
1.1
1.1
1.1
1.1
2.4
2.4
2.4
2.4
2.4
2.4
2.4
9.0
9.0
9.0
9.0
9.0
9.0
9.0
1.0
1.0
1.0
1.0
1.0
1.0
0.2
0.2
0.2
0.2
0.2
0.2
0.2
10.7
10.7
10.7
10.7
10.7
10.7
1.3
1.3
1.3
1.3
1.3
1.3
1.3
2.2
2.2
2.2
2.2
