--------------------------
Threads: 2 - Clientes: 80
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
11.5
11.5
11.5
11.5
11.5
11.5
2.9
2.9
2.9
2.9
2.9
2.9
2.3
2.3
2.3
2.3
2.3
2.3
8.4
8.4
8.4
8.4
8.4
8.4
2.5
2.5
2.5
2.5
2.5
2.5
4.4
4.4
4.4
4.4
4.4
2.9
2.9
2.9
2.9
2.9
2.9
3.0
3.0
3.0
3.0
3.0
9.1
9.1
9.1
9.1
9.1
9.1
1.6
1.6
1.6
1.6
1.6
1.6
