--------------------------
Threads: 2 - Clientes: 80
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.4
7.4
7.4
7.4
7.4
7.4
7.4
7.4
7.4
7.4
7.4
4.0
4.0
4.0
4.0
4.0
2.1
2.1
2.1
2.1
2.1
2.1
8.2
8.2
8.2
8.2
8.2
3.9
3.9
3.9
3.9
3.9
2.2
2.2
2.2
2.2
2.2
9.4
9.4
9.4
9.4
9.4
1.8
1.8
1.8
1.8
1.8
1.8
4.3
4.3
4.3
4.3
4.3
4.3
8.0
8.0
8.0
8.0
8.0
8.0
2.3
2.3
2.3
2.3
2.3
2.3
0.9
0.9
0.9
