--------------------------
Threads: 1 - Clientes: 200
171
45
43
44
46
43
44
44
45
45
44
43
44
43
44
43
43
44
46
44
45
44
44
42
44
44
44
45
43
44
44
44
43
44
43
44
44
44
43
43
45
44
44
44
44
44
44
44
44
44
44
43
44
44
44
43
43
43
43
44
44
44
44
46
45
44
43
45
44
44
47
43
43
44
43
43
46
44
43
43
43
43
42
43
44
44
44
44
43
44
44
44
44
43
43
44
45
45
44
45
43
43
44
43
44
43
44
45
45
43
43
44
44
43
44
44
44
44
44
43
43
45
43
44
44
45
44
44
43
43
45
45
43
43
44
44
43
44
45
43
44
44
43
43
45
44
44
44
44
43
43
44
44
44
44
43
43
43
43
44
44
43
44
45
44
43
44
44
45
43
44
45
44
44
43
43
44
43
43
42
44
44
45
44
44
43
43
45
45
45
43
43
44
43
44
43
45
43
44
44
