--------------------------
Threads: 1 - Clientes: 80
176
44
43
43
44
46
43
44
43
43
44
44
44
44
44
43
43
43
43
44
43
45
44
44
44
44
46
44
44
45
44
44
44
43
43
44
44
45
45
44
43
43
43
43
43
43
44
43
44
43
44
45
43
43
43
44
45
44
43
46
49
44
43
47
44
44
43
44
43
49
43
47
43
43
44
43
45
44
44
44
