--------------------------
Threads: 1 - Clientes: 80
0.0
0.0
0.0
0.0
0.0
0.0
2.9
2.9
2.9
2.9
2.9
2.9
2.9
3.9
3.9
3.9
3.9
3.9
3.9
11.0
11.0
11.0
11.0
11.0
11.0
4.8
4.8
4.8
4.8
4.8
4.8
4.8
2.3
2.3
2.3
2.3
2.3
2.3
2.3
7.7
7.7
7.7
7.7
7.7
7.7
3.2
3.2
3.2
3.2
3.2
3.2
4.0
4.0
4.0
4.0
4.0
4.0
8.5
8.5
8.5
8.5
8.5
8.5
1.5
1.5
1.5
1.5
1.5
1.5
2.7
2.7
2.7
2.7
2.7
2.7
2.7
7.7
7.7
7.7
7.7
