--------------------------
Threads: 2 - Clientes: 200
182
182
43
43
43
45
44
44
44
43
43
44
44
44
44
45
44
44
44
45
45
44
44
44
43
44
50
45
45
44
43
43
51
44
43
44
44
44
46
43
42
45
44
44
44
42
44
44
44
43
44
51
52
43
43
44
43
44
43
43
44
45
44
44
43
44
43
45
44
43
44
45
43
43
51
42
42
43
42
42
44
43
44
53
45
43
43
44
43
43
53
45
44
45
43
48
43
45
45
42
45
50
42
47
44
47
42
44
43
43
43
44
47
44
44
45
47
43
43
44
45
44
42
44
44
43
43
43
44
49
49
43
44
44
44
43
44
44
44
44
43
47
44
43
43
44
44
43
44
44
44
44
49
44
43
44
44
43
43
44
45
44
44
43
44
45
44
43
49
43
44
43
43
44
44
44
43
44
43
43
45
44
44
43
43
46
43
43
44
43
43
43
45
45
44
45
43
44
43
43
