--------------------------
Threads: 1 - Clientes: 80
0.0
0.0
0.0
0.0
9.1
9.1
9.1
9.1
9.1
9.1
9.1
4.0
4.0
4.0
4.0
4.0
4.0
4.6
4.6
4.6
4.6
4.6
4.6
4.6
8.5
8.5
8.5
8.5
8.5
8.5
8.5
1.5
1.5
1.5
1.5
1.5
1.5
2.3
2.3
2.3
2.3
2.3
2.3
11.6
11.6
11.6
11.6
11.6
11.6
11.6
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
2.2
7.8
7.8
7.8
7.8
7.8
7.8
1.4
1.4
1.4
1.4
1.4
1.4
1.4
5.0
5.0
5.0
5.0
