--------------------------
Threads: 2 - Clientes: 80
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
9.9
9.9
9.9
9.9
9.9
9.9
0.5
0.5
0.5
0.5
0.5
3.7
3.7
3.7
3.7
3.7
3.7
8.4
8.4
8.4
8.4
8.4
2.8
2.8
2.8
2.8
2.8
2.8
2.1
2.1
2.1
2.1
2.1
2.1
7.9
7.9
7.9
7.9
7.9
7.9
3.5
3.5
3.5
3.5
3.5
3.5
1.9
1.9
1.9
1.9
1.9
1.9
14.8
14.8
14.8
14.8
14.8
0.5
0.5
