--------------------------
Threads: 2 - Clientes: 400
176
176
43
44
43
43
44
44
45
44
45
43
44
43
45
43
46
47
45
43
44
43
50
44
44
44
50
45
44
49
44
44
44
44
43
44
44
43
44
43
44
43
43
44
44
44
45
44
45
43
44
43
48
44
42
44
43
43
45
44
45
44
42
44
45
50
45
45
43
47
51
45
44
42
43
44
44
44
45
44
43
44
44
44
44
53
44
42
45
45
44
47
45
44
44
44
43
44
43
48
51
43
43
44
42
52
44
44
44
43
42
44
43
47
44
43
43
44
43
44
43
44
44
45
44
44
43
46
45
52
52
42
43
43
46
42
43
43
43
44
43
44
43
44
44
45
44
44
43
43
43
43
43
43
44
42
43
45
42
44
44
44
44
42
43
43
44
44
44
43
44
43
44
44
45
44
44
43
43
43
44
45
43
44
43
44
44
44
43
43
44
43
52
43
43
44
43
44
43
45
43
44
44
44
43
43
45
42
43
44
44
44
42
43
42
43
43
44
42
43
45
43
44
44
44
44
43
43
44
44
43
43
44
44
43
43
44
44
45
44
44
51
43
43
43
44
48
44
44
52
43
42
43
45
43
43
44
44
43
48
44
44
43
43
43
45
43
44
43
44
44
44
43
43
42
43
42
44
43
44
43
44
42
43
43
50
44
44
44
45
43
51
43
43
44
44
44
47
44
44
44
45
42
44
43
44
43
43
43
43
43
43
43
44
43
43
43
44
45
43
43
45
44
44
43
43
45
43
43
49
45
44
44
44
44
44
45
43
53
44
44
49
44
44
43
43
44
42
46
43
44
43
43
44
45
43
43
44
44
44
44
44
43
43
43
44
44
43
44
44
44
43
44
44
44
43
44
43
43
43
44
43
44
43
44
47
43
44
43
44
44
43
45
43
44
44
43
42
44
44
