--------------------------
Threads: 1 - Clientes: 80
169
51
52
43
44
45
45
44
44
44
43
44
44
44
43
45
43
44
45
43
43
43
43
45
43
43
45
44
44
45
43
44
43
43
44
44
43
44
44
44
43
43
44
44
44
45
43
44
43
44
44
43
44
44
44
45
44
45
45
43
44
43
43
46
42
45
44
44
53
43
45
45
43
44
44
43
44
44
44
44
