--------------------------
Threads: 1 - Clientes: 80
174
44
46
43
44
45
51
43
44
45
44
43
43
45
43
45
43
44
44
43
44
44
47
44
45
45
44
43
43
44
44
44
43
44
44
43
42
43
44
44
44
43
44
43
44
44
44
44
43
47
43
47
44
44
43
43
44
43
44
44
42
42
44
45
43
44
43
45
43
43
45
43
44
43
44
43
46
44
43
44
