--------------------------
Threads: 1 - Clientes: 200
0.0
0.0
0.0
0.0
0.0
0.0
2.9
2.9
2.9
2.9
2.9
2.9
1.4
1.4
1.4
1.4
1.4
1.4
10.1
10.1
10.1
10.1
10.1
10.1
2.8
2.8
2.8
2.8
2.8
2.8
2.8
3.8
3.8
3.8
3.8
3.8
3.8
8.8
8.8
8.8
8.8
8.8
8.8
8.8
3.5
3.5
3.5
3.5
3.5
3.5
3.5
1.8
1.8
1.8
1.8
1.8
1.8
1.8
9.4
9.4
9.4
9.4
9.4
9.4
9.4
3.1
3.1
3.1
3.1
3.1
3.1
3.1
3.4
3.4
3.4
3.4
3.4
3.4
6.0
6.0
6.0
6.0
6.0
3.8
3.8
3.8
3.8
3.8
3.8
3.8
3.8
6.0
6.0
6.0
6.0
6.0
6.0
4.8
4.8
4.8
4.8
4.8
4.8
1.0
1.0
1.0
1.0
1.0
1.0
1.0
7.4
7.4
7.4
7.4
7.4
7.4
3.7
3.7
3.7
3.7
3.7
3.7
4.0
4.0
4.0
4.0
4.0
4.0
1.9
1.9
1.9
1.9
1.9
1.9
1.9
7.3
7.3
7.3
7.3
7.3
7.3
7.3
2.9
2.9
2.9
2.9
2.9
2.9
1.0
1.0
1.0
1.0
1.0
8.2
8.2
8.2
8.2
8.2
8.2
2.3
2.3
2.3
2.3
2.3
2.3
0.5
0.5
0.5
0.5
0.5
0.5
0.5
9.1
9.1
9.1
9.1
9.1
9.1
9.1
2.3
2.3
2.3
2.3
2.3
2.3
2.3
0.8
0.8
0.8
0.8
0.8
0.8
9.8
9.8
9.8
9.8
9.8
9.8
2.1
2.1
